date,open,high,low,close,volume,ticker,company,daily_return,return_3d,return_7d,ma5,ma20,ma50,volatility_7d,volatility_20d,vol_ma10,vol_ratio,price_vs_ma20,rsi,bb_upper,bb_lower,bb_width,if_anomaly,if_score,zscore_anomaly,return_zscore,vol_zscore,pump_signal,dump_signal,alert_score,alert_level
2025-12-02,44.4,44.65,43.72,44.18,13186872,BAFL,Bank Alfalah,-0.01207513416815742,0.055927342256214096,0.06355320173326917,43.44,45.6,46.173,0.02558397999733085,0.0381817466963591,4051055.7,3.255169263656384,-0.03114035087651012,41.151685366286344,52.48306847117959,38.71693152882041,0.30188896802757226,0,-0.0341423143573657,0,-0.53,2.006,0,0,0.0,None
2025-12-03,45.24,45.54,44.34,44.94,4462838,BAFL,Bank Alfalah,0.01720235400633774,0.00943396226415083,0.09051201164765832,44.04,45.561499999999995,46.128,0.024533755428604934,0.03839571467134962,4256226.4,1.0485433763579866,-0.013640902955046623,38.77252798135336,52.45058908499895,38.67241091500104,0.30240835287897694,0,-0.12707009796922702,0,0.753,-0.0,0,0,0.0,None
2025-12-04,44.13,44.48,43.89,44.18,1398347,BAFL,Bank Alfalah,-0.016911437472185042,-0.01207513416815742,0.06560540279787741,44.507999999999996,45.4665,46.0824,0.02698472641591127,0.03852033749464292,4343648.7,0.3219291191757749,-0.028295558267553214,29.32131493051439,52.37784924750962,38.555150752490384,0.30401940977896297,0,-0.11022587607072831,0,-0.742,-0.661,0,0,0.0,None
2025-12-05,43.1,43.75,42.2,42.97,3229181,BAFL,Bank Alfalah,-0.02738795835219554,-0.02738795835219554,0.024558893657606218,44.19799999999999,45.3675,45.979800000000004,0.030283351095370246,0.03861610500616457,4165472.0,0.7752257127163499,-0.05284620047274271,23.109465873953823,52.36617318252457,38.36882681747543,0.30853245968458937,0,-0.04487772106522714,0,-1.201,-0.249,0,0,0.0,None
2025-12-08,43.15,43.46,42.83,43.14,2509527,BAFL,Bank Alfalah,0.003956248545496921,-0.04005340453938577,0.031070745697896696,43.882,45.264,45.913199999999996,0.03016017666704663,0.03860002916686929,4132876.3,0.6072107698940806,-0.04692470837648192,28.463949818276134,52.333347919009164,38.19465208099084,0.31236072458699987,0,-0.0682783016589007,0,0.173,-0.401,0,0,0.0,None
2025-12-09,44.26,44.91,43.2,44.05,5666610,BAFL,Bank Alfalah,0.02109411219286028,-0.0029425079221367945,-0.0105570530098833,43.856,45.201499999999996,45.857800000000005,0.01800636463394903,0.03892920959398038,4317978.1,1.312329490508532,-0.02547481831298793,41.76245206247703,52.291579874837666,38.111420125162326,0.31370993770918293,0,-0.12022413242127622,0,0.924,0.24,0,0,0.0,None
2025-12-10,42.68,43.51,41.71,42.61,2229138,BAFL,Bank Alfalah,-0.03269012485811573,-0.008377938096346238,-0.04718246869409659,43.39,44.934,45.748599999999996,0.02118975168330801,0.0369026334360497,4158031.4,0.536104176606266,-0.05172030088459247,42.61141512145739,51.98948357102841,37.87851642897159,0.3140376361272708,0,-0.11386912025613183,0,-1.433,-0.466,0,0,0.0,None
2025-12-11,42.86,43.88,41.78,42.83,11167582,BAFL,Bank Alfalah,0.005163107251818788,-0.007185906351414029,-0.030556813037573627,43.12,44.598,45.645199999999996,0.021459224884222562,0.035886687348048056,4794235.1,2.329377213895914,-0.03964303331899094,56.41791036916909,51.36192474046954,37.83407525953046,0.3033286129565396,0,-0.07941659099820375,0,0.225,1.164,0,0,0.0,None
2025-12-12,43.21,44.0,42.62,43.31,2271313,BAFL,Bank Alfalah,0.011207097828624946,-0.016799091940976063,-0.03627058299955488,43.188,44.1645,45.567800000000005,0.020562407610485438,0.03372930507306332,4700303.6,0.4832268707068198,-0.019348118963888338,60.29411756430221,49.98139544616181,38.34760455383818,0.2634195087017902,0,-0.1391290702534877,0,0.49,-0.514,0,0,0.0,None
2025-12-15,43.79,44.0,43.11,43.55,2350218,BAFL,Bank Alfalah,0.005541445393673294,0.022060549166862176,-0.014259846084201055,43.269999999999996,43.684999999999995,45.4746,0.020156663193618363,0.0331249558362975,4847162.6,0.4848646917683347,-0.003090305596816018,60.255152027127366,47.68347076030971,39.68652923969028,0.1830592084339332,0,-0.16875178901534738,0,0.242,-0.512,0,0,0.0,None
2025-12-16,42.92,43.66,42.22,42.94,2329217,BAFL,Bank Alfalah,-0.014006888633754322,0.002568293252393161,-0.0006981615080289272,43.048,43.3315,45.3728,0.01783444685391756,0.03104798291350428,3761397.1,0.6192425149687065,-0.009034997634306813,54.84496116590801,46.006611606132026,40.65638839386797,0.12347191332265404,0,-0.21807924263562883,0,-0.615,-0.39,0,0,0.0,None
2025-12-17,41.13,41.82,40.34,41.08,3529387,BAFL,Bank Alfalah,-0.043316255239869594,-0.05148926344954985,-0.04775150672229955,42.742,43.0755,45.2114,0.023990931733283323,0.02791175141438642,3668052.0,0.9621965555559188,-0.04632563754230768,46.85430458146022,45.568534295792794,40.5824657042072,0.11575184481828049,0,-0.12999336175548343,0,-1.899,-0.079,0,0,0.0,None
2025-12-18,43.11,44.0,42.27,43.14,22024740,BAFL,Bank Alfalah,0.050146056475170564,-0.009414466130883925,-0.020658342792281403,42.804,43.0075,45.0974,0.031071608205214915,0.029503336136134425,5730691.3,3.8432954851363217,0.0030808579898138565,43.97905753789642,45.40946301299345,40.60553698700655,0.11169972739348247,0,-0.06393657722789625,0,2.197,2.54,0,0,0.0,None
2025-12-19,42.51,43.0,42.47,42.73,2765862,BAFL,Bank Alfalah,-0.00950394065832183,-0.0048905449464369255,0.002816240319173824,42.688,43.06699999999999,44.96379999999999,0.028450244911861777,0.025310083777145824,5684359.4,0.4865740895975014,-0.007825016834053249,41.473864560356965,45.372938329389235,40.76106167061075,0.10708609047928576,0,-0.19236829326892163,0,-0.417,-0.511,0,0,0.0,None
2025-12-22,40.56,41.27,40.04,40.65,4035879,BAFL,Bank Alfalah,-0.04867774397378888,-0.010467380720545316,-0.05089890263833763,42.108,43.039,44.8322,0.03382727517852556,0.027658151108810113,5836994.6,0.6914309977261243,-0.05550779525417633,36.63890987789971,45.45103910241481,40.62696089758519,0.11208620564412584,0,-0.10939137553305711,0,-2.134,-0.325,0,0,0.0,None
2025-12-23,40.14,40.93,39.08,40.01,1510563,BAFL,Bank Alfalah,-0.015744157441574425,-0.07255447380621238,-0.07619487416301096,41.522,42.9665,44.696000000000005,0.0329390937089595,0.027822471410015454,5421389.9,0.27863020883260947,-0.06880942129173184,31.16883113549551,45.65023875111003,40.282761248889976,0.12492238143891479,0,-0.08069740783012869,0,-0.691,-0.7,0,0,0.0,None
2025-12-24,39.71,40.44,39.25,39.84,8683469,BAFL,Bank Alfalah,-0.004248937765558458,-0.06763398080973537,-0.08518943742824325,41.274,42.8615,44.580999999999996,0.03233210890571043,0.02765812852878364,6066823.0,1.4313041603488348,-0.07049449972421641,32.6399999634432,45.860182342208454,39.862817657791545,0.13992428366429044,0,-0.08427670796572428,0,-0.187,0.348,0,0,0.0,None
2025-12-25,39.44,40.37,38.5,39.44,1878268,BAFL,Bank Alfalah,-0.010040160642570406,-0.02976629766297667,-0.08150908244061483,40.534,42.7415,44.4432,0.032329783117822655,0.027713670949963735,5137891.6,0.36557174542179904,-0.07724342851614382,34.90162527898863,46.08460460815269,39.398395391847316,0.15643365853208097,0,-0.13330013639962812,0,-0.441,-0.621,0,0,0.0,None
2025-12-26,38.51,38.85,38.3,38.58,18665995,BAFL,Bank Alfalah,-0.021805273833671368,-0.03574106473381655,-0.06085686465433304,39.70399999999999,42.4445,44.294,0.029733680964957727,0.023116003299639268,6777359.8,2.754169108743496,-0.0910483101440458,31.583198671876815,46.15730841355819,38.731691586441805,0.17494885855508813,0,-0.051274529080278075,0,-0.956,1.55,0,0,0.0,None
2025-12-29,38.84,39.22,38.42,38.82,15773179,BAFL,Bank Alfalah,0.0062208398133749565,-0.025602409638554313,-0.10013908205841449,39.338,42.1495,44.1612,0.017328041286248822,0.02316394140688757,8119655.9,1.9425920499906895,-0.07899263336269731,27.668659232505462,46.03461586225648,38.26438413774353,0.18434932144695915,0,-0.10506520891463828,0,0.272,0.813,0,0,0.0,None
2025-12-30,39.25,40.11,38.42,39.26,3561504,BAFL,Bank Alfalah,0.011334363730036046,-0.004563894523326617,-0.08120758249473436,39.188,41.903499999999994,44.02160000000001,0.019981976406644338,0.023472419210042294,8242884.6,0.4320701032257566,-0.06308542245723892,34.36041078608349,45.869488427936375,37.93751157206361,0.1892915115845567,0,-0.1646165169156807,0,0.496,-0.56,0,0,0.0,None
2025-12-31,38.4,39.26,37.52,38.39,13358266,BAFL,Bank Alfalah,-0.022159959246051852,-0.004924831518921646,-0.05559655596555957,38.898,41.576,43.8876,0.013199220705687938,0.023105149695123287,9225772.5,1.4479292655438878,-0.0766307485069119,30.457746441337292,45.567893891638924,37.58410610836108,0.19202876137881997,0,-0.1021134777480715,0,-0.972,0.363,0,0,0.0,None
2026-01-01,38.65,39.22,38.51,38.87,1393114,BAFL,Bank Alfalah,0.012503256056264567,0.0012879958784131063,-0.02849287678080481,38.784,41.3105,43.7756,0.014693069022704399,0.023414779867879654,7162609.9,0.194498097683639,-0.05907699011004281,30.45774644133725,45.27943449840514,37.34156550159486,0.19215136579363915,0,-0.14406845516548594,0,0.547,-0.776,0,0,0.0,None
2026-01-02,39.62,40.33,38.75,39.54,3516301,BAFL,Bank Alfalah,0.01723694365834838,0.00713194090677538,-0.0075301204819278045,38.976,41.138999999999996,43.678000000000004,0.016740753061069993,0.023407718533350892,7237653.8,0.48583437356453824,-0.03886822722869124,32.99406272587645,45.10242701260025,37.17557298739974,0.19268465507201996,0,-0.1763283289518628,0,0.755,-0.512,0,0,0.0,None
2026-01-05,39.65,39.91,39.44,39.68,1913042,BAFL,Bank Alfalah,0.0035407182599898057,0.03360250065121129,0.006085192697768749,39.147999999999996,40.965999999999994,43.576800000000006,0.016293846364536943,0.02340057150996486,7025370.1,0.2723047999990776,-0.0313918859534395,35.60070666975179,44.86316982329199,37.068830176708,0.19026362462514598,0,-0.15710083320924562,0,0.154,-0.706,0,0,0.0,None
2026-01-06,38.68,39.61,37.82,38.71,2584354,BAFL,Bank Alfalah,-0.024445564516129004,-0.004116285052739865,0.0033696215655780737,39.038,40.699,43.459999999999994,0.016927490170727515,0.02305249594239914,7132749.2,0.3623222866156572,-0.04887097962974831,38.6385426135245,44.434896425928045,36.96310357407195,0.1835866446760979,0,-0.1821970840049732,0,-1.072,-0.624,0,0,0.0,None
2026-01-07,39.4,40.19,38.68,39.44,1903338,BAFL,Bank Alfalah,0.01885817618186514,-0.0025290844714214167,0.01597114889232354,39.248000000000005,40.540499999999994,43.3408,0.01824866026939704,0.02281382817447669,6454736.1,0.29487464251249557,-0.02714569381169081,29.670329624682992,44.203288555185615,36.87771144481437,0.18069774941578287,0,-0.1661097602410257,0,0.826,-0.685,0,0,0.0,None
2026-01-08,38.77,39.59,37.78,38.69,2708129,BAFL,Bank Alfalah,-0.019016227180527423,-0.024949596774193616,-0.014518593988792627,39.212,40.3335,43.18639999999999,0.019347302076648826,0.022964623054188733,6537722.2,0.41423127461732767,-0.040747765504091024,28.60169487283646,43.91860529831395,36.74839470168605,0.17777308184140042,0,-0.1525693766450723,0,-0.834,-0.577,0,0,0.0,None
2026-01-09,39.01,39.81,38.34,39.08,4538937,BAFL,Bank Alfalah,0.010080124063065465,0.00955825368121932,0.0179734305808803,39.11999999999999,40.122,43.0546,0.01747455077202369,0.022924578097554563,5125016.4,0.8856434098435273,-0.025970789092618286,39.8709676699105,43.458203956910296,36.785796043089704,0.1663029737713546,0,-0.2013719546743536,0,0.441,-0.148,0,0,0.0,None
2026-01-12,38.5,39.61,37.77,38.69,11154804,BAFL,Bank Alfalah,-0.009979529170931478,-0.019016227180527423,-0.004630820684332404,38.922000000000004,39.879000000000005,42.9362,0.01743415962869432,0.022815845422708862,4663178.9,2.3921029493421315,-0.029815190951884247,41.199999923093316,42.85211390898299,36.90588609101702,0.14910674334403745,0,-0.18121185390829292,0,-0.438,1.221,0,0,0.0,None
2026-01-13,38.87,39.2,38.76,38.98,2202352,BAFL,Bank Alfalah,0.007495476867407591,0.007495476867407591,-0.014162873039959556,38.976,39.681,42.8028,0.0161185409790704,0.022907817078671136,4527263.7,0.4864642631707094,-0.01766588543590975,44.35695529908166,42.30243311548206,37.059566884517935,0.13212535548075907,0,-0.22308839817177895,0,0.328,-0.511,0,0,0.0,None
2026-01-14,40.28,41.06,39.54,40.3,4967788,BAFL,Bank Alfalah,0.03386351975371982,0.03121801432958038,0.015625,39.147999999999996,39.641999999999996,42.6946,0.021128039206908155,0.02253600727342695,3688215.9,1.346935248557439,0.016598557085500298,55.03512871539908,42.198194539997765,37.08580546000223,0.1289639543884409,0,-0.1558205953222554,0,1.483,0.271,0,0,0.0,None
2026-01-15,41.44,42.48,40.44,41.46,950066,BAFL,Bank Alfalah,0.028784119106699757,0.07159472731972105,0.07104107465771126,39.702,39.558,42.6022,0.01935707891343927,0.020403825021540416,3643911.1,0.26072699742866934,0.04808129834551595,66.2895926551975,41.70840363408181,37.40759636591819,0.10872155488282781,0,-0.12704465564416395,0,1.261,-0.716,0,0,0.0,None
2026-01-16,42.16,42.7,41.74,42.22,5983294,BAFL,Bank Alfalah,0.018330921369995146,0.08311954848640335,0.07048681541582158,40.33,39.532500000000006,42.5476,0.019317906978373454,0.020795173679988458,3890610.4,1.5378805341187591,0.06798204009187404,68.16239306044088,41.53127725780398,37.53372274219603,0.10112071119981847,0,-0.11592107049935713,0,0.803,0.445,0,0,0.0,None
2026-01-19,41.88,42.72,41.11,41.91,7718397,BAFL,Bank Alfalah,-0.007342491710090049,0.03995037220843667,0.08322563970018093,40.974,39.5955,42.4816,0.016732775325943722,0.017543677964179584,4471145.9,1.7262682034151464,0.05845361215141978,64.35536284929847,41.810334911276485,37.38066508872352,0.1118730618994859,0,-0.16710970903143246,0,-0.323,0.616,0,0,0.0,None
2026-01-20,41.7,42.29,41.38,41.83,1233757,BAFL,Bank Alfalah,-0.001908852302552999,0.008924264351181765,0.0703684749232345,41.544,39.686499999999995,42.412200000000006,0.01751033091121675,0.017087584110565733,4336086.2,0.2845323969804843,0.054010809719828974,70.37914680268861,42.112527942738076,37.260472057261914,0.1222596068021595,0,-0.1715150682048316,0,-0.084,-0.695,0,0,0.0,None
2026-01-21,41.69,42.1,41.41,41.75,1896636,BAFL,Bank Alfalah,-0.0019125029882858247,-0.011132164850781612,0.07909020418712842,41.834,39.782,42.288000000000004,0.016201049227146512,0.017047927262419733,4335416.0,0.4374749735665504,0.04946960936982892,67.91044764294202,42.37789635670137,37.18610364329862,0.1305060759457102,0,-0.18132930255658603,0,-0.085,-0.555,0,0,0.0,None
2026-01-22,41.69,42.43,41.26,41.85,7842203,BAFL,Bank Alfalah,0.0023952095808383866,-0.0014316392269146938,0.07362750128270923,41.912,39.902499999999996,42.13400000000001,0.01649919504771494,0.01679203817220944,4848823.4,1.6173414358625637,0.048806465759067705,65.46184726687206,42.65081910351318,37.154180896486814,0.1377517250019075,0,-0.1755562307583789,0,0.104,0.517,0,0,0.0,None
